1479121447.611362,0002,8,00,00,00,00,00,09,0c,80,R
1479121447.611606,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.611835,0260,8,20,24,16,30,ff,a2,4d,0d,R
1479121447.612071,0130,8,37,90,00,ff,97,82,0c,df,R
1479121447.612311,0131,8,7b,80,00,00,c7,7f,0c,a9,R
1479121447.61257,0140,8,00,00,00,00,1a,00,2c,06,R
1479121447.612788,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121447.613028,0316,8,05,24,10,11,24,23,07,7d,R
1479121447.613265,0329,8,40,b9,7e,14,11,20,00,14,R
1479121447.613498,0545,8,d8,00,00,8e,00,00,00,00,R
1479121447.613828,02b0,5,5e,14,02,07,6d,R
1479121447.616097,0350,8,05,28,54,66,6d,00,00,72,R
1479121447.616519,043f,8,01,45,60,ff,5b,1e,0b,00,R
1479121447.616754,0370,8,00,20,00,00,00,00,00,00,R
1479121447.616991,0440,8,ff,01,06,00,ff,1e,0b,04,R
1479121447.618927,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.61932,05f0,2,f4,00,R
1479121447.619893,00a0,8,8b,82,10,11,07,20,02,00,R
1479121447.620125,00a1,8,80,81,00,00,36,00,00,00,R
1479121447.620369,0002,8,00,00,00,00,00,0a,0d,49,R
1479121447.620609,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.620962,0130,8,50,90,00,ff,bf,82,0d,c1,R
1479121447.621184,0131,8,72,80,00,00,a8,7f,0d,ed,R
1479121447.621431,0140,8,00,00,00,00,02,20,2d,7a,R
1479121447.621673,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.6219,0260,8,21,23,16,30,ff,a2,4b,10,R
1479121447.622139,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121447.622373,0316,8,05,23,34,10,23,23,07,7d,R
1479121447.622607,0329,8,87,b9,7e,14,11,20,00,14,R
1479121447.622847,04f0,8,00,0c,00,80,00,4f,03,14,R
1479121447.623091,0545,8,d8,7c,00,8e,00,00,00,00,R
1479121447.623854,02b0,5,5e,14,00,07,7e,R
1479121447.626086,0350,8,05,28,64,66,6d,00,00,42,R
1479121447.626471,043f,8,01,45,60,ff,5b,11,0b,00,R
1479121447.626721,0370,8,00,20,00,00,00,00,00,00,R
1479121447.626956,0440,8,ff,01,05,00,ff,11,0b,7f,R
1479121447.628948,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.630182,0430,8,00,00,00,00,00,00,00,00,R
1479121447.630397,04b1,8,f3,24,cf,06,00,00,00,ec,R
1479121447.630632,01f1,8,00,54,2c,b0,03,22,40,03,R
1479121447.630881,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.631133,0002,8,00,00,00,00,00,0a,0e,6e,R
1479121447.631375,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121447.631611,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.631839,0260,8,1f,23,19,30,ff,a2,48,22,R
1479121447.632067,0130,8,75,90,00,ff,08,83,0e,93,R
1479121447.632307,0131,8,85,80,00,00,6d,7f,0e,c4,R
1479121447.63255,0140,8,00,00,00,00,04,00,2e,2d,R
1479121447.632778,0316,8,05,23,34,10,23,24,07,7d,R
1479121447.633013,0329,8,87,b9,7e,14,11,20,01,14,R
1479121447.633252,0545,8,d8,00,00,8d,00,00,00,00,R
1479121447.633865,02b0,5,5d,14,00,07,5f,R
1479121447.636084,0350,8,05,28,74,66,6d,00,00,52,R
1479121447.636478,043f,8,01,45,60,ff,5b,0c,0b,00,R
1479121447.636712,0370,8,00,20,00,00,00,00,00,00,R
1479121447.63695,0440,8,ff,01,05,00,ff,0c,0b,7d,R
1479121447.639022,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.640172,0002,8,00,00,00,00,00,00,0f,b1,R
1479121447.640398,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.640642,04f0,8,00,0c,00,80,00,4f,03,14,R
1479121447.640964,0130,8,92,90,00,ff,fa,82,0f,d7,R
1479121447.641195,0131,8,85,80,00,00,4d,7f,0f,e9,R
1479121447.641434,0140,8,00,00,00,00,02,29,2f,56,R
1479121447.641671,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.6419,0260,8,23,23,19,30,ff,a2,48,30,R
1479121447.642141,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121447.642374,0316,8,05,23,34,10,23,24,07,7d,R
1479121447.642603,0329,8,87,b9,7e,14,11,20,02,14,R
1479121447.642846,0545,8,d8,00,00,8e,00,00,00,00,R
1479121447.643869,02b0,5,5c,14,02,07,90,R
1479121447.646081,0350,8,05,28,84,66,6d,00,00,a2,R
1479121447.64644,043f,8,01,45,60,ff,5b,0d,0b,00,R
1479121447.646691,0370,8,00,20,00,00,00,00,00,00,R
1479121447.646927,0440,8,ff,01,05,00,ff,0d,0b,7d,R
1479121447.648699,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.650168,0430,8,00,00,00,00,00,00,00,00,R
1479121447.650387,04b1,8,f4,26,d0,08,00,00,00,f2,R
1479121447.650625,01f1,8,00,54,2c,c0,03,22,60,03,R
1479121447.650872,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.651123,0002,8,00,00,00,00,00,00,00,0a,R
1479121447.651363,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.651595,0260,8,23,25,24,30,ff,a2,4e,0b,R
1479121447.651835,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121447.652066,0130,8,b8,90,00,ff,b9,82,00,87,R
1479121447.652304,0131,8,89,80,00,00,67,7f,00,d6,R
1479121447.65256,0140,8,00,00,00,00,04,25,20,9f,R
1479121447.652777,0316,8,05,25,74,0f,25,24,07,7d,R
1479121447.653008,0329,8,87,b9,7e,14,11,21,03,14,R
1479121447.653242,0545,8,d8,79,00,8e,00,00,00,00,R
1479121447.653869,02b0,5,5b,14,02,07,f1,R
1479121447.656077,0350,8,05,28,94,66,6d,00,00,b2,R
1479121447.656474,043f,8,01,45,60,ff,5b,08,0b,00,R
1479121447.656716,0370,8,00,20,00,00,00,00,00,00,R
1479121447.656951,0440,8,ff,01,05,00,ff,08,0b,7c,R
1479121447.65869,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.660165,0002,8,00,00,00,00,00,00,01,17,R
1479121447.66039,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.66066,04f0,8,00,0c,00,80,00,4f,03,14,R
1479121447.660947,0130,8,d9,90,00,ff,85,82,01,54,R
1479121447.661192,0131,8,97,80,00,00,bf,7f,01,c7,R
1479121447.661424,0140,8,00,00,00,00,06,26,21,55,R
1479121447.661667,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.661905,0260,8,20,28,25,30,ff,9f,50,50,R
1479121447.662143,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121447.662375,0316,8,05,28,74,0f,28,25,07,7d,R
1479121447.662605,0329,8,87,b9,7e,14,11,21,04,14,R
1479121447.662848,0545,8,d8,00,00,8e,00,00,00,00,R
1479121447.663888,02b0,5,5a,14,02,07,d2,R
1479121447.666072,0350,8,05,28,a4,66,6d,00,00,82,R
1479121447.666437,043f,8,01,45,60,ff,5b,0b,0b,00,R
1479121447.666684,0370,8,00,20,00,00,00,00,00,00,R
1479121447.666924,0440,8,ff,01,05,00,ff,0b,0b,7c,R
1479121447.668673,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.669326,05f0,2,f4,00,R
1479121447.670168,0430,8,00,00,00,00,00,00,00,00,R
1479121447.670382,04b1,8,f6,28,d1,0a,00,00,00,f9,R
1479121447.670616,01f1,8,00,54,2c,b0,03,22,60,03,R
1479121447.670864,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.671128,0002,8,00,00,00,00,00,00,02,30,R
1479121447.671363,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.67159,0260,8,24,2f,33,30,ff,9f,61,69,R
1479121447.671824,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121447.672056,0130,8,05,91,00,ff,56,82,02,7c,R
1479121447.672298,0131,8,a0,80,00,00,1f,80,02,09,R
1479121447.672546,0140,8,00,00,00,00,08,29,22,d8,R
1479121447.672776,0316,8,05,2f,74,0f,2f,25,07,7d,R
1479121447.673006,0329,8,87,b9,7e,14,11,21,04,14,R
1479121447.673245,0545,8,d8,00,00,8d,00,00,00,00,R
1479121447.67388,02b0,5,59,14,02,07,f3,R
1479121447.676067,0350,8,05,28,b4,66,6d,00,00,92,R
1479121447.676489,043f,8,01,45,60,ff,5b,1e,0b,00,R
1479121447.676718,0370,8,00,20,00,00,00,00,00,00,R
1479121447.676954,0440,8,ff,01,06,00,ff,1e,0b,03,R
1479121447.678673,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.680168,0002,8,00,00,00,00,00,00,03,2d,R
1479121447.680393,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.680722,04f0,8,00,0c,00,80,00,4f,03,14,R
1479121447.680968,0130,8,23,91,00,ff,13,82,03,34,R
1479121447.681203,0131,8,89,80,00,00,08,80,03,66,R
1479121447.681441,0140,8,00,00,00,00,0a,20,23,d0,R
1479121447.68168,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.681905,0260,8,22,31,33,30,ff,9f,66,76,R
1479121447.682149,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121447.682375,0316,8,05,31,d8,0e,31,25,07,7d,R
1479121447.682601,0329,8,87,b9,7e,14,11,21,05,14,R
1479121447.682845,0545,8,d8,7c,00,8e,00,00,00,00,R
1479121447.683908,02b0,5,58,14,02,07,94,R
1479121447.686063,0350,8,05,28,c4,66,6d,00,00,e2,R
1479121447.686448,043f,8,01,45,60,ff,5b,2b,0b,00,R
1479121447.686697,0370,8,00,20,00,00,00,00,00,00,R
1479121447.686933,0440,8,ff,01,06,00,ff,2b,0b,05,R
1479121447.688668,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.690203,0430,8,00,00,00,00,00,00,00,00,R
1479121447.690418,04b1,8,f7,2a,d2,0b,00,00,00,fe,R
1479121447.690652,01f1,8,00,54,2d,b0,03,22,40,03,R
1479121447.690895,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.691157,0002,8,00,00,00,00,00,00,04,7e,R
1479121447.691398,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.691629,0260,8,22,37,3b,30,ff,9f,81,4c,R
1479121447.691865,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121447.69211,0130,8,36,91,00,ff,93,81,04,fe,R
1479121447.69234,0131,8,3b,80,00,00,a1,7f,04,ca,R
1479121447.692583,0140,8,00,00,00,00,0c,2f,24,25,R
1479121447.692808,0316,8,05,37,d8,0e,37,25,07,7d,R
1479121447.693044,0329,8,87,b9,7e,14,11,21,06,14,R
1479121447.693286,0545,8,d8,00,00,8f,00,00,00,00,R
1479121447.693907,02b0,5,57,14,02,07,75,R
1479121447.696063,0350,8,05,28,d4,66,6d,00,00,f2,R
1479121447.696471,043f,8,01,45,60,ff,5b,41,0b,00,R
1479121447.696707,0370,8,00,20,00,00,00,00,00,00,R
1479121447.696944,0440,8,ff,01,06,00,ff,41,0b,09,R
1479121447.698657,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.700198,0002,8,00,00,00,00,00,00,05,63,R
1479121447.700436,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.700706,04f0,8,00,0c,00,80,00,4f,03,14,R
1479121447.700951,0130,8,30,91,00,ff,45,81,05,8d,R
1479121447.701184,0131,8,ee,7f,00,00,67,7f,05,89,R
1479121447.70142,0140,8,00,00,00,00,0e,23,25,4c,R
1479121447.701664,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.701889,0260,8,23,39,3a,30,ff,9d,97,58,R
1479121447.702128,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121447.702362,0316,8,05,39,d8,0e,39,25,07,7d,R
1479121447.702589,0329,8,dc,b9,7e,14,11,22,06,14,R
1479121447.702828,0545,8,d8,00,00,8d,00,00,00,00,R
1479121447.703929,02b0,5,55,14,02,07,66,R
1479121447.706116,0350,8,05,28,e4,66,6d,00,00,c2,R
1479121447.70645,043f,8,01,45,60,ff,5b,6c,0b,00,R
1479121447.706698,0370,8,00,20,00,00,00,00,00,00,R
1479121447.70694,0440,8,ff,01,06,00,ff,6c,0b,15,R
1479121447.708647,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.710161,0690,8,00,00,00,00,a0,21,00,00,R
1479121447.710396,0430,8,00,00,00,00,00,00,00,00,R
1479121447.710632,04b1,8,f9,2c,d3,0d,00,00,00,05,R
1479121447.710874,01f1,8,00,54,2d,b0,03,22,40,03,R
1479121447.711116,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.711369,0002,8,00,00,00,00,00,00,06,44,R
1479121447.711958,0130,8,1f,91,00,ff,46,81,06,15,R
1479121447.71218,0131,8,c5,7f,00,00,4b,7f,06,ce,R
1479121447.712421,0140,8,00,00,00,00,10,0b,26,55,R
1479121447.71266,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.712888,0260,8,23,39,3e,30,ff,9d,99,63,R
1479121447.71312,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121447.71336,0316,8,05,39,e8,0e,39,25,07,7d,R
1479121447.713584,0329,8,dc,b9,7e,14,11,24,07,14,R
1479121447.71382,0545,8,d8,7f,00,8e,00,00,00,00,R
1479121447.714003,02b0,5,55,14,02,07,77,R
1479121447.716127,0350,8,05,28,f4,66,6d,00,00,d2,R
1479121447.716492,043f,8,01,45,60,ff,5b,96,0b,00,R
1479121447.716718,0370,8,00,20,00,00,00,00,00,00,R
1479121447.716955,0440,8,ff,01,06,00,ff,96,0b,1d,R
1479121447.717843,00a0,8,7e,82,e8,0e,07,23,02,00,R
1479121447.718062,00a1,8,80,81,00,00,30,00,00,00,R
1479121447.718641,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.719342,05f0,2,f4,00,R
1479121447.720186,0002,8,00,00,00,00,00,00,07,59,R
1479121447.720409,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.720962,0130,8,11,91,00,ff,6f,81,07,ba,R
1479121447.721187,0131,8,c5,7f,00,00,36,7f,07,1e,R
1479121447.721429,0140,8,00,00,00,00,12,25,27,d1,R
1479121447.721668,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.721905,0260,8,22,3a,3d,30,ff,9d,97,77,R
1479121447.722138,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121447.722366,0316,8,05,3a,e8,0e,3a,25,07,7d,R
1479121447.722601,0329,8,dc,b9,7e,14,11,24,08,14,R
1479121447.722838,04f0,8,00,0c,00,80,00,4f,03,14,R
1479121447.723083,0545,8,d8,00,00,8e,00,00,00,00,R
1479121447.723935,02b0,5,53,14,02,07,e8,R
1479121447.726058,0350,8,05,28,04,66,6d,00,00,22,R
1479121447.726455,043f,8,01,45,60,ff,5b,d3,0b,00,R
1479121447.726706,0370,8,00,20,00,00,00,00,00,00,R
1479121447.72694,0440,8,ff,01,06,00,ff,d3,0b,30,R
1479121447.728637,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.730207,0430,8,00,00,00,00,00,00,00,00,R
1479121447.730424,04b1,8,fa,2e,d5,0f,00,00,00,0c,R
1479121447.730658,01f1,8,00,64,2d,c0,03,23,40,03,R
1479121447.730904,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.731165,0002,8,00,00,00,00,00,00,08,e2,R
1479121447.731404,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.731634,0260,8,23,3a,3f,30,ff,9d,97,41,R
1479121447.731872,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121447.732107,0130,8,fb,90,00,ff,51,81,08,1e,R
1479121447.732349,0131,8,ae,7f,00,00,f6,7e,08,cd,R
1479121447.732593,0140,8,00,00,00,00,14,20,28,0e,R
1479121447.732821,0316,8,05,3a,e8,0e,3a,24,07,7d,R
1479121447.733052,0329,8,dc,b9,7e,14,11,24,09,14,R
1479121447.733296,0545,8,d8,00,00,8c,00,00,00,00,R
1479121447.733943,02b0,5,52,14,02,07,e9,R
1479121447.736053,0350,8,05,28,14,66,6d,00,00,32,R
1479121447.736481,043f,8,01,45,60,ff,5b,08,0c,00,R
1479121447.736716,0370,8,00,20,00,00,00,00,00,00,R
1479121447.736954,0440,8,ff,01,06,00,ff,08,0c,3a,R
1479121447.738622,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.740185,0002,8,00,00,00,00,00,00,09,ff,R
1479121447.740409,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.740649,04f0,8,00,0c,00,80,00,4f,03,14,R
1479121447.740961,0130,8,e0,90,00,ff,07,81,09,f2,R
1479121447.741191,0131,8,89,7f,00,00,a0,7e,09,4c,R
1479121447.741433,0140,8,00,00,00,00,16,20,29,10,R
1479121447.741676,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.741902,0260,8,23,3a,3d,30,ff,9d,97,54,R
1479121447.742135,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121447.742373,0316,8,05,3a,e8,0e,3a,23,07,7d,R
1479121447.742598,0329,8,dc,b9,7e,14,11,25,09,14,R
1479121447.742838,0545,8,d8,00,00,8e,00,00,00,00,R
1479121447.743969,02b0,5,50,14,02,07,fa,R
1479121447.746051,0350,8,05,28,24,66,6d,00,00,02,R
1479121447.746462,043f,8,01,45,60,ff,5b,40,0c,00,R
1479121447.746716,0370,8,00,20,00,00,00,00,00,00,R
1479121447.746953,0440,8,ff,01,06,00,ff,40,0c,4f,R
1479121447.748618,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.750187,0430,8,00,00,00,00,00,00,00,00,R
1479121447.750404,04b1,8,fc,30,d6,10,00,00,00,12,R
1479121447.750646,01f1,8,00,64,2e,e0,03,23,30,03,R
1479121447.750897,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.751142,0002,8,00,00,00,00,00,00,0a,d8,R
1479121447.751381,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.75162,0260,8,25,3d,40,30,ff,9d,99,6c,R
1479121447.751851,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121447.752092,0130,8,c2,90,00,ff,03,81,0a,06,R
1479121447.752332,0131,8,92,7f,00,00,4c,7e,0a,7d,R
1479121447.752576,0140,8,00,00,00,00,18,00,2a,4b,R
1479121447.752799,0316,8,05,3d,20,0f,3d,22,07,7d,R
1479121447.75303,0329,8,dc,b9,7e,14,11,25,0a,14,R
1479121447.753265,0545,8,d8,85,00,8e,00,00,00,00,R
1479121447.753962,02b0,5,4f,14,02,07,0b,R
1479121447.756106,0350,8,05,28,34,66,6d,00,00,12,R
1479121447.7565,043f,8,01,45,60,ff,5b,71,0c,00,R
1479121447.756722,0370,8,00,20,00,00,00,00,00,00,R
1479121447.756953,0440,8,ff,01,06,00,ff,71,0c,58,R
1479121447.758598,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.760164,0002,8,00,00,00,00,00,01,0b,89,R
1479121447.760383,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.760623,04f0,8,00,0d,00,80,00,4f,03,14,R
1479121447.760899,0316,8,05,3d,20,0f,3d,21,07,7d,R
1479121447.761138,0130,8,b5,90,00,ff,54,81,0b,6f,R
1479121447.761376,0131,8,c0,7f,00,00,4c,7e,0b,bd,R
1479121447.761615,0140,8,00,00,00,00,02,20,2b,34,R
1479121447.761853,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.762082,0260,8,24,3d,40,30,ff,9d,99,7e,R
1479121447.762324,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121447.762548,0329,8,dc,b9,7e,14,11,25,0b,14,R
1479121447.762784,0545,8,d8,00,00,8d,00,00,00,00,R
1479121447.763984,02b0,5,4e,14,02,07,6c,R
1479121447.766097,0350,8,05,28,44,66,6d,00,00,62,R
1479121447.766457,043f,8,01,45,60,ff,5b,a9,0c,00,R
1479121447.766706,0370,8,00,20,00,00,00,00,00,00,R
1479121447.766943,0440,8,ff,01,06,00,ff,a9,0c,68,R
1479121447.768599,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.76933,05f0,2,f4,00,R
1479121447.770176,0430,8,00,00,00,00,00,00,00,00,R
1479121447.770399,04b1,8,fd,32,d7,12,00,00,00,18,R
1479121447.770631,01f1,8,00,64,2e,e0,03,23,50,03,R
1479121447.770884,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.771125,0002,8,00,00,00,00,00,01,0c,da,R
1479121447.771362,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.771601,0260,8,24,3d,41,30,ff,9d,99,4a,R
1479121447.771838,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121447.772072,0130,8,af,90,00,ff,ab,81,0c,e3,R
1479121447.77231,0131,8,ee,7f,00,00,a7,7e,0c,90,R
1479121447.772564,0140,8,00,00,00,00,04,22,2c,fa,R
1479121447.77278,0316,8,05,3d,20,0f,3d,20,07,7d,R
1479121447.773008,0329,8,dc,b9,7e,14,11,25,0b,14,R
1479121447.773248,0545,8,d8,00,00,8d,00,00,00,00,R
1479121447.773979,02b0,5,4d,14,02,07,4d,R
1479121447.776044,0350,8,05,28,54,66,6d,00,00,72,R
1479121447.776524,043f,8,01,45,60,ff,5b,d0,0c,00,R
1479121447.776757,0370,8,00,20,00,00,00,00,00,00,R
1479121447.776994,0440,8,ff,01,06,00,ff,d0,0c,72,R
1479121447.778583,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.780165,0002,8,00,00,00,00,00,01,0d,c7,R
1479121447.780389,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.780703,04f0,8,00,0d,00,80,00,4f,03,14,R
1479121447.780943,0316,8,05,3d,80,0f,3d,20,07,7d,R
1479121447.781176,0130,8,b2,90,00,ff,9c,81,0d,03,R
1479121447.781412,0131,8,0e,80,00,00,08,7f,0d,ae,R
1479121447.781654,0140,8,00,00,00,00,06,26,2d,c9,R
1479121447.781894,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.78212,0260,8,25,3d,40,30,ff,a1,8f,51,R
1479121447.782364,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121447.782595,0329,8,0c,b9,7e,14,11,25,0c,14,R
1479121447.782828,0545,8,d8,87,00,8f,00,00,00,00,R
1479121447.784001,02b0,5,4b,14,02,07,1e,R
1479121447.786091,0350,8,05,28,64,66,6d,00,00,42,R
1479121447.786577,043f,8,01,45,60,ff,5b,ea,0c,00,R
1479121447.786826,0370,8,00,20,00,00,00,00,00,00,R
1479121447.787065,0440,8,ff,01,06,00,ff,ea,0c,7a,R
1479121447.788773,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.790213,0430,8,00,00,00,00,00,00,00,00,R
1479121447.790434,04b1,8,00,34,d8,14,00,00,00,20,R
1479121447.79067,01f1,8,00,65,2e,c0,03,23,50,03,R
1479121447.790918,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.791171,0002,8,00,00,00,00,00,01,0e,e0,R
1479121447.791414,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.791638,0260,8,22,3d,44,30,ff,a1,8e,62,R
1479121447.791874,02a0,8,40,00,6b,1d,01,04,dd,00,R
1479121447.79211,0130,8,b5,90,00,ff,41,81,0e,97,R
1479121447.79235,0131,8,09,80,00,00,6c,7f,0e,51,R
1479121447.792586,0140,8,00,00,00,00,08,25,2e,33,R
1479121447.792819,0316,8,05,3d,80,0f,3d,1f,07,7d,R
1479121447.793052,0329,8,0c,b9,7e,14,11,25,0c,14,R
1479121447.793291,0545,8,d8,00,00,8e,00,00,00,00,R
1479121447.793996,02b0,5,49,14,05,07,5f,R
1479121447.796039,0350,8,05,28,74,66,6d,00,00,52,R
1479121447.796532,043f,8,01,45,60,ff,5b,ff,0c,00,R
1479121447.796768,0370,8,00,20,00,00,00,00,00,00,R
1479121447.797006,0440,8,ff,01,07,00,ff,ff,0c,03,R
1479121447.798763,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.800196,0002,8,00,00,00,00,00,01,0f,fd,R
1479121447.80042,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.800661,04f0,8,00,0d,00,80,00,4f,03,14,R
1479121447.800955,0130,8,b0,90,00,ff,ee,80,0f,84,R
1479121447.801183,0131,8,ee,7f,00,00,b0,7f,0f,69,R
1479121447.801423,0140,8,00,00,00,00,0a,20,2f,4c,R
1479121447.801667,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.801898,0260,8,23,3d,43,30,ff,a1,93,7f,R
1479121447.802133,02a0,8,60,00,6b,1d,01,04,dd,00,R
1479121447.802367,0316,8,05,3d,80,0f,3d,1e,07,7d,R
1479121447.802597,0329,8,0c,b9,7e,14,11,25,0c,14,R
1479121447.802835,0545,8,d8,00,00,8d,00,00,00,00,R
1479121447.804012,02b0,5,46,14,05,07,50,R
1479121447.806034,0350,8,05,28,84,66,6d,00,00,a2,R
1479121447.8065,043f,8,01,45,60,ff,5b,04,0d,00,R
1479121447.806747,0370,8,00,20,00,00,00,00,00,00,R
1479121447.806988,0440,8,ff,01,07,00,ff,04,0d,04,R
1479121447.808748,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.810159,0690,8,00,00,00,00,a0,21,00,00,R
1479121447.810393,0430,8,00,00,00,00,00,00,00,00,R
1479121447.810632,04b1,8,01,36,d9,16,00,00,00,26,R
1479121447.810875,01f1,8,00,65,2e,b0,03,24,40,03,R
1479121447.811113,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.811364,0002,8,00,00,00,00,00,01,00,46,R
1479121447.811604,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.811836,0260,8,24,3e,42,30,ff,a1,93,4b,R
1479121447.812071,0130,8,a6,90,00,ff,b2,80,00,27,R
1479121447.812311,0131,8,d7,7f,00,00,eb,7f,00,73,R
1479121447.81257,0140,8,00,00,00,00,0c,20,20,f2,R
1479121447.812792,02a0,8,00,00,6b,1d,01,04,dd,00,R
1479121447.813038,0316,8,05,3e,e0,0f,3e,1e,07,7d,R
1479121447.813268,0329,8,0c,b9,7e,14,11,25,0c,14,R
1479121447.813509,0545,8,d8,88,00,8f,00,00,00,00,R
1479121447.814006,02b0,5,44,14,05,07,61,R
1479121447.816026,0350,8,05,28,94,66,6d,00,00,b2,R
1479121447.816506,043f,8,01,45,60,ff,5b,03,0d,00,R
1479121447.816741,0370,8,00,20,00,00,00,00,00,00,R
1479121447.816977,0440,8,ff,01,07,00,ff,03,0d,03,R
1479121447.817786,00a0,8,7f,82,e0,0f,07,24,02,00,R
1479121447.818011,00a1,8,80,81,00,00,31,00,00,00,R
1479121447.818734,02c0,8,14,00,00,00,00,00,00,00,R
1479121447.819331,05f0,2,f4,00,R
1479121447.820181,0002,8,00,00,00,00,00,01,01,5b,R
1479121447.820406,0153,8,00,00,00,ff,00,ff,00,00,R
1479121447.820878,0316,8,05,3e,e0,0f,3e,1d,07,7d,R
1479121447.821116,0130,8,9d,90,00,ff,c8,80,01,9e,R
1479121447.821346,0131,8,d7,7f,00,00,09,80,01,bc,R
1479121447.821589,0140,8,00,00,00,00,0e,25,21,8d,R
1479121447.821825,018f,8,fe,36,00,00,00,4e,00,00,R
1479121447.822059,0260,8,24,3e,41,30,ff,a1,9a,56,R
1479121447.822299,02a0,8,20,00,6b,1d,01,04,dd,00,R
1479121447.822528,0329,8,0c,b9,7e,14,11,25,0c,14,R
1479121447.822775,04f0,8,00,0e,00,80,00,4f,03,14,R
1479121447.823012,0545,8,d8,00,00,8e,00,00,00,00,R
1479121447.82403,02b0,5,3f,14,07,07,b2,R
1479121447.826017,0350,8,05,28,a4,66,6d,00,00,82,R
1479121447.826506,043f,8,01,45,60,ff,5b,04,0d,00,R
